language,speaker_id,clip_index,path,sample_rate,duration_seconds,sources
chinese,SSB0043,2,chinese/SSB0043/chinese_SSB0043_02.wav,16000,10.0,AISHELL-3/train/wav/SSB0043/SSB00430006.wav | AISHELL-3/train/wav/SSB0043/SSB00430007.wav | AISHELL-3/train/wav/SSB0043/SSB00430008.wav | AISHELL-3/train/wav/SSB0043/SSB00430009.wav
chinese,SSB0043,3,chinese/SSB0043/chinese_SSB0043_03.wav,16000,10.0,AISHELL-3/train/wav/SSB0043/SSB00430012.wav | AISHELL-3/train/wav/SSB0043/SSB00430013.wav | AISHELL-3/train/wav/SSB0043/SSB00430014.wav | AISHELL-3/train/wav/SSB0043/SSB00430016.wav | AISHELL-3/train/wav/SSB0043/SSB00430017.wav
chinese,SSB0057,1,chinese/SSB0057/chinese_SSB0057_01.wav,16000,10.0,AISHELL-3/train/wav/SSB0057/SSB00570002.wav | AISHELL-3/train/wav/SSB0057/SSB00570003.wav | AISHELL-3/train/wav/SSB0057/SSB00570004.wav
chinese,SSB0057,2,chinese/SSB0057/chinese_SSB0057_02.wav,16000,10.0,AISHELL-3/train/wav/SSB0057/SSB00570005.wav | AISHELL-3/train/wav/SSB0057/SSB00570006.wav
chinese,SSB0057,3,chinese/SSB0057/chinese_SSB0057_03.wav,16000,10.0,AISHELL-3/train/wav/SSB0057/SSB00570007.wav | AISHELL-3/train/wav/SSB0057/SSB00570009.wav | AISHELL-3/train/wav/SSB0057/SSB00570010.wav
chinese,SSB0073,1,chinese/SSB0073/chinese_SSB0073_01.wav,16000,10.0,AISHELL-3/train/wav/SSB0073/SSB00730001.wav | AISHELL-3/train/wav/SSB0073/SSB00730002.wav | AISHELL-3/train/wav/SSB0073/SSB00730003.wav | AISHELL-3/train/wav/SSB0073/SSB00730004.wav
chinese,SSB0073,2,chinese/SSB0073/chinese_SSB0073_02.wav,16000,10.0,AISHELL-3/train/wav/SSB0073/SSB00730005.wav | AISHELL-3/train/wav/SSB0073/SSB00730006.wav | AISHELL-3/train/wav/SSB0073/SSB00730007.wav
chinese,SSB0073,3,chinese/SSB0073/chinese_SSB0073_03.wav,16000,10.0,AISHELL-3/train/wav/SSB0073/SSB00730008.wav | AISHELL-3/train/wav/SSB0073/SSB00730009.wav | AISHELL-3/train/wav/SSB0073/SSB00730010.wav | AISHELL-3/train/wav/SSB0073/SSB00730011.wav
chinese,SSB0080,1,chinese/SSB0080/chinese_SSB0080_01.wav,16000,10.0,AISHELL-3/train/wav/SSB0080/SSB00800001.wav | AISHELL-3/train/wav/SSB0080/SSB00800002.wav | AISHELL-3/train/wav/SSB0080/SSB00800003.wav
chinese,SSB0080,2,chinese/SSB0080/chinese_SSB0080_02.wav,16000,10.0,AISHELL-3/train/wav/SSB0080/SSB00800004.wav | AISHELL-3/train/wav/SSB0080/SSB00800005.wav | AISHELL-3/train/wav/SSB0080/SSB00800006.wav | AISHELL-3/train/wav/SSB0080/SSB00800007.wav
chinese,SSB0080,3,chinese/SSB0080/chinese_SSB0080_03.wav,16000,10.0,AISHELL-3/train/wav/SSB0080/SSB00800008.wav | AISHELL-3/train/wav/SSB0080/SSB00800009.wav | AISHELL-3/train/wav/SSB0080/SSB00800010.wav | AISHELL-3/train/wav/SSB0080/SSB00800011.wav
chinese,SSB0112,1,chinese/SSB0112/chinese_SSB0112_01.wav,16000,10.0,AISHELL-3/train/wav/SSB0112/SSB01120001.wav | AISHELL-3/train/wav/SSB0112/SSB01120002.wav | AISHELL-3/train/wav/SSB0112/SSB01120003.wav | AISHELL-3/train/wav/SSB0112/SSB01120004.wav
chinese,SSB0112,2,chinese/SSB0112/chinese_SSB0112_02.wav,16000,10.0,AISHELL-3/train/wav/SSB0112/SSB01120006.wav | AISHELL-3/train/wav/SSB0112/SSB01120007.wav | AISHELL-3/train/wav/SSB0112/SSB01120008.wav | AISHELL-3/train/wav/SSB0112/SSB01120009.wav
chinese,SSB0112,3,chinese/SSB0112/chinese_SSB0112_03.wav,16000,10.0,AISHELL-3/train/wav/SSB0112/SSB01120010.wav | AISHELL-3/train/wav/SSB0112/SSB01120011.wav | AISHELL-3/train/wav/SSB0112/SSB01120012.wav | AISHELL-3/train/wav/SSB0112/SSB01120013.wav
chinese,SSB0122,1,chinese/SSB0122/chinese_SSB0122_01.wav,16000,10.0,AISHELL-3/train/wav/SSB0122/SSB01220001.wav | AISHELL-3/train/wav/SSB0122/SSB01220002.wav | AISHELL-3/train/wav/SSB0122/SSB01220003.wav
chinese,SSB0122,2,chinese/SSB0122/chinese_SSB0122_02.wav,16000,10.0,AISHELL-3/train/wav/SSB0122/SSB01220004.wav | AISHELL-3/train/wav/SSB0122/SSB01220005.wav | AISHELL-3/train/wav/SSB0122/SSB01220006.wav
chinese,SSB0122,3,chinese/SSB0122/chinese_SSB0122_03.wav,16000,10.0,AISHELL-3/train/wav/SSB0122/SSB01220007.wav | AISHELL-3/train/wav/SSB0122/SSB01220008.wav
chinese,SSB0133,1,chinese/SSB0133/chinese_SSB0133_01.wav,16000,10.0,AISHELL-3/train/wav/SSB0133/SSB01330001.wav | AISHELL-3/train/wav/SSB0133/SSB01330002.wav | AISHELL-3/train/wav/SSB0133/SSB01330003.wav
chinese,SSB0133,2,chinese/SSB0133/chinese_SSB0133_02.wav,16000,10.0,AISHELL-3/train/wav/SSB0133/SSB01330004.wav | AISHELL-3/train/wav/SSB0133/SSB01330005.wav | AISHELL-3/train/wav/SSB0133/SSB01330006.wav
chinese,SSB0133,3,chinese/SSB0133/chinese_SSB0133_03.wav,16000,10.0,AISHELL-3/train/wav/SSB0133/SSB01330007.wav | AISHELL-3/train/wav/SSB0133/SSB01330008.wav | AISHELL-3/train/wav/SSB0133/SSB01330009.wav
chinese,SSB0139,1,chinese/SSB0139/chinese_SSB0139_01.wav,16000,10.0,AISHELL-3/train/wav/SSB0139/SSB01390001.wav | AISHELL-3/train/wav/SSB0139/SSB01390002.wav | AISHELL-3/train/wav/SSB0139/SSB01390003.wav | AISHELL-3/train/wav/SSB0139/SSB01390004.wav
chinese,SSB0139,2,chinese/SSB0139/chinese_SSB0139_02.wav,16000,10.0,AISHELL-3/train/wav/SSB0139/SSB01390005.wav | AISHELL-3/train/wav/SSB0139/SSB01390006.wav | AISHELL-3/train/wav/SSB0139/SSB01390007.wav | AISHELL-3/train/wav/SSB0139/SSB01390008.wav
chinese,SSB0139,3,chinese/SSB0139/chinese_SSB0139_03.wav,16000,10.0,AISHELL-3/train/wav/SSB0139/SSB01390009.wav | AISHELL-3/train/wav/SSB0139/SSB01390010.wav | AISHELL-3/train/wav/SSB0139/SSB01390011.wav | AISHELL-3/train/wav/SSB0139/SSB01390012.wav
chinese,SSB0145,1,chinese/SSB0145/chinese_SSB0145_01.wav,16000,10.0,AISHELL-3/train/wav/SSB0145/SSB01450001.wav | AISHELL-3/train/wav/SSB0145/SSB01450002.wav | AISHELL-3/train/wav/SSB0145/SSB01450003.wav
chinese,SSB0145,2,chinese/SSB0145/chinese_SSB0145_02.wav,16000,10.0,AISHELL-3/train/wav/SSB0145/SSB01450004.wav | AISHELL-3/train/wav/SSB0145/SSB01450005.wav | AISHELL-3/train/wav/SSB0145/SSB01450006.wav
chinese,SSB0145,3,chinese/SSB0145/chinese_SSB0145_03.wav,16000,10.0,AISHELL-3/train/wav/SSB0145/SSB01450007.wav | AISHELL-3/train/wav/SSB0145/SSB01450008.wav | AISHELL-3/train/wav/SSB0145/SSB01450009.wav
chinese,SSB0149,1,chinese/SSB0149/chinese_SSB0149_01.wav,16000,10.0,AISHELL-3/train/wav/SSB0149/SSB01490001.wav | AISHELL-3/train/wav/SSB0149/SSB01490002.wav | AISHELL-3/train/wav/SSB0149/SSB01490003.wav
chinese,SSB0149,2,chinese/SSB0149/chinese_SSB0149_02.wav,16000,10.0,AISHELL-3/train/wav/SSB0149/SSB01490004.wav | AISHELL-3/train/wav/SSB0149/SSB01490005.wav | AISHELL-3/train/wav/SSB0149/SSB01490006.wav
chinese,SSB0149,3,chinese/SSB0149/chinese_SSB0149_03.wav,16000,10.0,AISHELL-3/train/wav/SSB0149/SSB01490007.wav | AISHELL-3/train/wav/SSB0149/SSB01490008.wav
chinese,SSB0193,1,chinese/SSB0193/chinese_SSB0193_01.wav,16000,10.0,AISHELL-3/train/wav/SSB0193/SSB01930003.wav | AISHELL-3/train/wav/SSB0193/SSB01930004.wav | AISHELL-3/train/wav/SSB0193/SSB01930005.wav | AISHELL-3/train/wav/SSB0193/SSB01930007.wav | AISHELL-3/train/wav/SSB0193/SSB01930008.wav | AISHELL-3/train/wav/SSB0193/SSB01930009.wav
chinese,SSB0193,2,chinese/SSB0193/chinese_SSB0193_02.wav,16000,10.0,AISHELL-3/train/wav/SSB0193/SSB01930010.wav | AISHELL-3/train/wav/SSB0193/SSB01930011.wav | AISHELL-3/train/wav/SSB0193/SSB01930012.wav | AISHELL-3/train/wav/SSB0193/SSB01930013.wav
chinese,SSB0193,3,chinese/SSB0193/chinese_SSB0193_03.wav,16000,10.0,AISHELL-3/train/wav/SSB0193/SSB01930014.wav | AISHELL-3/train/wav/SSB0193/SSB01930015.wav | AISHELL-3/train/wav/SSB0193/SSB01930016.wav | AISHELL-3/train/wav/SSB0193/SSB01930017.wav | AISHELL-3/train/wav/SSB0193/SSB01930018.wav
chinese,SSB0197,1,chinese/SSB0197/chinese_SSB0197_01.wav,16000,10.0,AISHELL-3/train/wav/SSB0197/SSB01970001.wav | AISHELL-3/train/wav/SSB0197/SSB01970002.wav | AISHELL-3/train/wav/SSB0197/SSB01970003.wav
chinese,SSB0197,2,chinese/SSB0197/chinese_SSB0197_02.wav,16000,10.0,AISHELL-3/train/wav/SSB0197/SSB01970004.wav | AISHELL-3/train/wav/SSB0197/SSB01970005.wav | AISHELL-3/train/wav/SSB0197/SSB01970006.wav
chinese,SSB0197,3,chinese/SSB0197/chinese_SSB0197_03.wav,16000,10.0,AISHELL-3/train/wav/SSB0197/SSB01970007.wav | AISHELL-3/train/wav/SSB0197/SSB01970008.wav | AISHELL-3/train/wav/SSB0197/SSB01970009.wav
chinese,SSB0200,1,chinese/SSB0200/chinese_SSB0200_01.wav,16000,10.0,AISHELL-3/train/wav/SSB0200/SSB02000001.wav | AISHELL-3/train/wav/SSB0200/SSB02000002.wav | AISHELL-3/train/wav/SSB0200/SSB02000003.wav
chinese,SSB0200,2,chinese/SSB0200/chinese_SSB0200_02.wav,16000,10.0,AISHELL-3/train/wav/SSB0200/SSB02000004.wav | AISHELL-3/train/wav/SSB0200/SSB02000005.wav | AISHELL-3/train/wav/SSB0200/SSB02000007.wav
chinese,SSB0200,3,chinese/SSB0200/chinese_SSB0200_03.wav,16000,10.0,AISHELL-3/train/wav/SSB0200/SSB02000008.wav | AISHELL-3/train/wav/SSB0200/SSB02000009.wav | AISHELL-3/train/wav/SSB0200/SSB02000010.wav
chinese,SSB0241,1,chinese/SSB0241/chinese_SSB0241_01.wav,16000,10.0,AISHELL-3/train/wav/SSB0241/SSB02410001.wav | AISHELL-3/train/wav/SSB0241/SSB02410002.wav | AISHELL-3/train/wav/SSB0241/SSB02410003.wav
chinese,SSB0241,2,chinese/SSB0241/chinese_SSB0241_02.wav,16000,10.0,AISHELL-3/train/wav/SSB0241/SSB02410004.wav | AISHELL-3/train/wav/SSB0241/SSB02410005.wav
chinese,SSB0241,3,chinese/SSB0241/chinese_SSB0241_03.wav,16000,10.0,AISHELL-3/train/wav/SSB0241/SSB02410006.wav | AISHELL-3/train/wav/SSB0241/SSB02410007.wav | AISHELL-3/train/wav/SSB0241/SSB02410009.wav | AISHELL-3/train/wav/SSB0241/SSB02410010.wav
chinese,SSB0246,1,chinese/SSB0246/chinese_SSB0246_01.wav,16000,10.0,AISHELL-3/train/wav/SSB0246/SSB02460001.wav | AISHELL-3/train/wav/SSB0246/SSB02460003.wav | AISHELL-3/train/wav/SSB0246/SSB02460005.wav
chinese,SSB0246,2,chinese/SSB0246/chinese_SSB0246_02.wav,16000,10.0,AISHELL-3/train/wav/SSB0246/SSB02460006.wav | AISHELL-3/train/wav/SSB0246/SSB02460007.wav | AISHELL-3/train/wav/SSB0246/SSB02460009.wav
chinese,SSB0246,3,chinese/SSB0246/chinese_SSB0246_03.wav,16000,10.0,AISHELL-3/train/wav/SSB0246/SSB02460010.wav | AISHELL-3/train/wav/SSB0246/SSB02460011.wav | AISHELL-3/train/wav/SSB0246/SSB02460012.wav
chinese,SSB0261,1,chinese/SSB0261/chinese_SSB0261_01.wav,16000,10.0,AISHELL-3/train/wav/SSB0261/SSB02610001.wav | AISHELL-3/train/wav/SSB0261/SSB02610002.wav | AISHELL-3/train/wav/SSB0261/SSB02610003.wav | AISHELL-3/train/wav/SSB0261/SSB02610004.wav
chinese,SSB0261,2,chinese/SSB0261/chinese_SSB0261_02.wav,16000,10.0,AISHELL-3/train/wav/SSB0261/SSB02610005.wav | AISHELL-3/train/wav/SSB0261/SSB02610006.wav | AISHELL-3/train/wav/SSB0261/SSB02610007.wav | AISHELL-3/train/wav/SSB0261/SSB02610008.wav
chinese,SSB0261,3,chinese/SSB0261/chinese_SSB0261_03.wav,16000,10.0,AISHELL-3/train/wav/SSB0261/SSB02610009.wav | AISHELL-3/train/wav/SSB0261/SSB02610010.wav | AISHELL-3/train/wav/SSB0261/SSB02610011.wav | AISHELL-3/train/wav/SSB0261/SSB02610012.wav
chinese,SSB0267,1,chinese/SSB0267/chinese_SSB0267_01.wav,16000,10.0,AISHELL-3/train/wav/SSB0267/SSB02670001.wav | AISHELL-3/train/wav/SSB0267/SSB02670002.wav | AISHELL-3/train/wav/SSB0267/SSB02670003.wav
chinese,SSB0267,2,chinese/SSB0267/chinese_SSB0267_02.wav,16000,10.0,AISHELL-3/train/wav/SSB0267/SSB02670004.wav | AISHELL-3/train/wav/SSB0267/SSB02670005.wav | AISHELL-3/train/wav/SSB0267/SSB02670006.wav | AISHELL-3/train/wav/SSB0267/SSB02670007.wav
chinese,SSB0267,3,chinese/SSB0267/chinese_SSB0267_03.wav,16000,10.0,AISHELL-3/train/wav/SSB0267/SSB02670008.wav | AISHELL-3/train/wav/SSB0267/SSB02670009.wav | AISHELL-3/train/wav/SSB0267/SSB02670010.wav | AISHELL-3/train/wav/SSB0267/SSB02670013.wav | AISHELL-3/train/wav/SSB0267/SSB02670014.wav
chinese,SSB0273,1,chinese/SSB0273/chinese_SSB0273_01.wav,16000,10.0,AISHELL-3/train/wav/SSB0273/SSB02730001.wav | AISHELL-3/train/wav/SSB0273/SSB02730002.wav | AISHELL-3/train/wav/SSB0273/SSB02730003.wav
chinese,SSB0273,2,chinese/SSB0273/chinese_SSB0273_02.wav,16000,10.0,AISHELL-3/train/wav/SSB0273/SSB02730004.wav | AISHELL-3/train/wav/SSB0273/SSB02730005.wav
chinese,SSB0273,3,chinese/SSB0273/chinese_SSB0273_03.wav,16000,10.0,AISHELL-3/train/wav/SSB0273/SSB02730006.wav | AISHELL-3/train/wav/SSB0273/SSB02730007.wav | AISHELL-3/train/wav/SSB0273/SSB02730008.wav
chinese,SSB0287,1,chinese/SSB0287/chinese_SSB0287_01.wav,16000,10.0,AISHELL-3/train/wav/SSB0287/SSB02870001.wav | AISHELL-3/train/wav/SSB0287/SSB02870002.wav | AISHELL-3/train/wav/SSB0287/SSB02870003.wav
chinese,SSB0287,2,chinese/SSB0287/chinese_SSB0287_02.wav,16000,10.0,AISHELL-3/train/wav/SSB0287/SSB02870004.wav | AISHELL-3/train/wav/SSB0287/SSB02870005.wav | AISHELL-3/train/wav/SSB0287/SSB02870006.wav
chinese,SSB0287,3,chinese/SSB0287/chinese_SSB0287_03.wav,16000,10.0,AISHELL-3/train/wav/SSB0287/SSB02870007.wav | AISHELL-3/train/wav/SSB0287/SSB02870008.wav | AISHELL-3/train/wav/SSB0287/SSB02870009.wav | AISHELL-3/train/wav/SSB0287/SSB02870010.wav
chinese,SSB0288,1,chinese/SSB0288/chinese_SSB0288_01.wav,16000,10.0,AISHELL-3/train/wav/SSB0288/SSB02880001.wav | AISHELL-3/train/wav/SSB0288/SSB02880002.wav | AISHELL-3/train/wav/SSB0288/SSB02880003.wav | AISHELL-3/train/wav/SSB0288/SSB02880004.wav | AISHELL-3/train/wav/SSB0288/SSB02880005.wav
chinese,SSB0288,2,chinese/SSB0288/chinese_SSB0288_02.wav,16000,10.0,AISHELL-3/train/wav/SSB0288/SSB02880006.wav | AISHELL-3/train/wav/SSB0288/SSB02880007.wav | AISHELL-3/train/wav/SSB0288/SSB02880008.wav
chinese,SSB0288,3,chinese/SSB0288/chinese_SSB0288_03.wav,16000,10.0,AISHELL-3/train/wav/SSB0288/SSB02880010.wav | AISHELL-3/train/wav/SSB0288/SSB02880011.wav | AISHELL-3/train/wav/SSB0288/SSB02880012.wav
chinese,SSB0299,1,chinese/SSB0299/chinese_SSB0299_01.wav,16000,10.0,AISHELL-3/train/wav/SSB0299/SSB02990001.wav | AISHELL-3/train/wav/SSB0299/SSB02990002.wav | AISHELL-3/train/wav/SSB0299/SSB02990003.wav | AISHELL-3/train/wav/SSB0299/SSB02990004.wav
chinese,SSB0299,2,chinese/SSB0299/chinese_SSB0299_02.wav,16000,10.0,AISHELL-3/train/wav/SSB0299/SSB02990005.wav | AISHELL-3/train/wav/SSB0299/SSB02990007.wav | AISHELL-3/train/wav/SSB0299/SSB02990008.wav | AISHELL-3/train/wav/SSB0299/SSB02990009.wav
chinese,SSB0299,3,chinese/SSB0299/chinese_SSB0299_03.wav,16000,10.0,AISHELL-3/train/wav/SSB0299/SSB02990010.wav | AISHELL-3/train/wav/SSB0299/SSB02990011.wav | AISHELL-3/train/wav/SSB0299/SSB02990012.wav | AISHELL-3/train/wav/SSB0299/SSB02990013.wav
chinese,SSB0307,1,chinese/SSB0307/chinese_SSB0307_01.wav,16000,10.0,AISHELL-3/train/wav/SSB0307/SSB03070001.wav | AISHELL-3/train/wav/SSB0307/SSB03070002.wav | AISHELL-3/train/wav/SSB0307/SSB03070003.wav
chinese,SSB0307,2,chinese/SSB0307/chinese_SSB0307_02.wav,16000,10.0,AISHELL-3/train/wav/SSB0307/SSB03070004.wav | AISHELL-3/train/wav/SSB0307/SSB03070005.wav | AISHELL-3/train/wav/SSB0307/SSB03070006.wav
chinese,SSB0307,3,chinese/SSB0307/chinese_SSB0307_03.wav,16000,10.0,AISHELL-3/train/wav/SSB0307/SSB03070007.wav | AISHELL-3/train/wav/SSB0307/SSB03070008.wav | AISHELL-3/train/wav/SSB0307/SSB03070009.wav | AISHELL-3/train/wav/SSB0307/SSB03070010.wav
chinese,SSB0309,1,chinese/SSB0309/chinese_SSB0309_01.wav,16000,10.0,AISHELL-3/train/wav/SSB0309/SSB03090001.wav | AISHELL-3/train/wav/SSB0309/SSB03090002.wav | AISHELL-3/train/wav/SSB0309/SSB03090003.wav
chinese,SSB0309,2,chinese/SSB0309/chinese_SSB0309_02.wav,16000,10.0,AISHELL-3/train/wav/SSB0309/SSB03090004.wav | AISHELL-3/train/wav/SSB0309/SSB03090005.wav | AISHELL-3/train/wav/SSB0309/SSB03090006.wav
chinese,SSB0309,3,chinese/SSB0309/chinese_SSB0309_03.wav,16000,10.0,AISHELL-3/train/wav/SSB0309/SSB03090007.wav | AISHELL-3/train/wav/SSB0309/SSB03090008.wav
chinese,SSB0315,1,chinese/SSB0315/chinese_SSB0315_01.wav,16000,10.0,AISHELL-3/train/wav/SSB0315/SSB03150001.wav | AISHELL-3/train/wav/SSB0315/SSB03150002.wav | AISHELL-3/train/wav/SSB0315/SSB03150003.wav | AISHELL-3/train/wav/SSB0315/SSB03150004.wav
chinese,SSB0315,2,chinese/SSB0315/chinese_SSB0315_02.wav,16000,10.0,AISHELL-3/train/wav/SSB0315/SSB03150005.wav | AISHELL-3/train/wav/SSB0315/SSB03150006.wav | AISHELL-3/train/wav/SSB0315/SSB03150007.wav
chinese,SSB0315,3,chinese/SSB0315/chinese_SSB0315_03.wav,16000,10.0,AISHELL-3/train/wav/SSB0315/SSB03150008.wav | AISHELL-3/train/wav/SSB0315/SSB03150009.wav | AISHELL-3/train/wav/SSB0315/SSB03150010.wav
chinese,SSB0316,1,chinese/SSB0316/chinese_SSB0316_01.wav,16000,10.0,AISHELL-3/train/wav/SSB0316/SSB03160001.wav | AISHELL-3/train/wav/SSB0316/SSB03160002.wav | AISHELL-3/train/wav/SSB0316/SSB03160003.wav | AISHELL-3/train/wav/SSB0316/SSB03160004.wav
chinese,SSB0316,2,chinese/SSB0316/chinese_SSB0316_02.wav,16000,10.0,AISHELL-3/train/wav/SSB0316/SSB03160005.wav | AISHELL-3/train/wav/SSB0316/SSB03160006.wav | AISHELL-3/train/wav/SSB0316/SSB03160007.wav | AISHELL-3/train/wav/SSB0316/SSB03160008.wav | AISHELL-3/train/wav/SSB0316/SSB03160009.wav
chinese,SSB0316,3,chinese/SSB0316/chinese_SSB0316_03.wav,16000,10.0,AISHELL-3/train/wav/SSB0316/SSB03160010.wav | AISHELL-3/train/wav/SSB0316/SSB03160011.wav | AISHELL-3/train/wav/SSB0316/SSB03160012.wav | AISHELL-3/train/wav/SSB0316/SSB03160013.wav | AISHELL-3/train/wav/SSB0316/SSB03160014.wav
chinese,SSB0323,1,chinese/SSB0323/chinese_SSB0323_01.wav,16000,10.0,AISHELL-3/train/wav/SSB0323/SSB03230001.wav | AISHELL-3/train/wav/SSB0323/SSB03230002.wav
chinese,SSB0323,2,chinese/SSB0323/chinese_SSB0323_02.wav,16000,10.0,AISHELL-3/train/wav/SSB0323/SSB03230004.wav | AISHELL-3/train/wav/SSB0323/SSB03230005.wav | AISHELL-3/train/wav/SSB0323/SSB03230006.wav
chinese,SSB0323,3,chinese/SSB0323/chinese_SSB0323_03.wav,16000,10.0,AISHELL-3/train/wav/SSB0323/SSB03230007.wav | AISHELL-3/train/wav/SSB0323/SSB03230008.wav
chinese,SSB0338,1,chinese/SSB0338/chinese_SSB0338_01.wav,16000,10.0,AISHELL-3/train/wav/SSB0338/SSB03380001.wav | AISHELL-3/train/wav/SSB0338/SSB03380002.wav | AISHELL-3/train/wav/SSB0338/SSB03380003.wav | AISHELL-3/train/wav/SSB0338/SSB03380004.wav
chinese,SSB0338,2,chinese/SSB0338/chinese_SSB0338_02.wav,16000,10.0,AISHELL-3/train/wav/SSB0338/SSB03380005.wav | AISHELL-3/train/wav/SSB0338/SSB03380006.wav | AISHELL-3/train/wav/SSB0338/SSB03380007.wav | AISHELL-3/train/wav/SSB0338/SSB03380008.wav
chinese,SSB0338,3,chinese/SSB0338/chinese_SSB0338_03.wav,16000,10.0,AISHELL-3/train/wav/SSB0338/SSB03380009.wav | AISHELL-3/train/wav/SSB0338/SSB03380010.wav | AISHELL-3/train/wav/SSB0338/SSB03380011.wav | AISHELL-3/train/wav/SSB0338/SSB03380012.wav | AISHELL-3/train/wav/SSB0338/SSB03380014.wav
chinese,SSB0339,1,chinese/SSB0339/chinese_SSB0339_01.wav,16000,10.0,AISHELL-3/train/wav/SSB0339/SSB03390001.wav | AISHELL-3/train/wav/SSB0339/SSB03390002.wav | AISHELL-3/train/wav/SSB0339/SSB03390003.wav | AISHELL-3/train/wav/SSB0339/SSB03390004.wav | AISHELL-3/train/wav/SSB0339/SSB03390005.wav
chinese,SSB0339,2,chinese/SSB0339/chinese_SSB0339_02.wav,16000,10.0,AISHELL-3/train/wav/SSB0339/SSB03390006.wav | AISHELL-3/train/wav/SSB0339/SSB03390007.wav | AISHELL-3/train/wav/SSB0339/SSB03390008.wav | AISHELL-3/train/wav/SSB0339/SSB03390009.wav | AISHELL-3/train/wav/SSB0339/SSB03390010.wav
chinese,SSB0339,3,chinese/SSB0339/chinese_SSB0339_03.wav,16000,10.0,AISHELL-3/train/wav/SSB0339/SSB03390011.wav | AISHELL-3/train/wav/SSB0339/SSB03390012.wav | AISHELL-3/train/wav/SSB0339/SSB03390013.wav | AISHELL-3/train/wav/SSB0339/SSB03390014.wav
chinese,SSB0341,1,chinese/SSB0341/chinese_SSB0341_01.wav,16000,10.0,AISHELL-3/train/wav/SSB0341/SSB03410001.wav | AISHELL-3/train/wav/SSB0341/SSB03410002.wav | AISHELL-3/train/wav/SSB0341/SSB03410003.wav
chinese,SSB0341,2,chinese/SSB0341/chinese_SSB0341_02.wav,16000,10.0,AISHELL-3/train/wav/SSB0341/SSB03410004.wav | AISHELL-3/train/wav/SSB0341/SSB03410005.wav | AISHELL-3/train/wav/SSB0341/SSB03410006.wav | AISHELL-3/train/wav/SSB0341/SSB03410008.wav
chinese,SSB0341,3,chinese/SSB0341/chinese_SSB0341_03.wav,16000,10.0,AISHELL-3/train/wav/SSB0341/SSB03410009.wav | AISHELL-3/train/wav/SSB0341/SSB03410010.wav | AISHELL-3/train/wav/SSB0341/SSB03410011.wav | AISHELL-3/train/wav/SSB0341/SSB03410012.wav
chinese,SSB0342,1,chinese/SSB0342/chinese_SSB0342_01.wav,16000,10.0,AISHELL-3/train/wav/SSB0342/SSB03420001.wav | AISHELL-3/train/wav/SSB0342/SSB03420002.wav | AISHELL-3/train/wav/SSB0342/SSB03420003.wav | AISHELL-3/train/wav/SSB0342/SSB03420004.wav
chinese,SSB0342,2,chinese/SSB0342/chinese_SSB0342_02.wav,16000,10.0,AISHELL-3/train/wav/SSB0342/SSB03420005.wav | AISHELL-3/train/wav/SSB0342/SSB03420006.wav | AISHELL-3/train/wav/SSB0342/SSB03420007.wav | AISHELL-3/train/wav/SSB0342/SSB03420008.wav
chinese,SSB0342,3,chinese/SSB0342/chinese_SSB0342_03.wav,16000,10.0,AISHELL-3/train/wav/SSB0342/SSB03420009.wav | AISHELL-3/train/wav/SSB0342/SSB03420010.wav
chinese,SSB0354,1,chinese/SSB0354/chinese_SSB0354_01.wav,16000,10.0,AISHELL-3/train/wav/SSB0354/SSB03540001.wav | AISHELL-3/train/wav/SSB0354/SSB03540002.wav | AISHELL-3/train/wav/SSB0354/SSB03540003.wav
chinese,SSB0354,2,chinese/SSB0354/chinese_SSB0354_02.wav,16000,10.0,AISHELL-3/train/wav/SSB0354/SSB03540004.wav | AISHELL-3/train/wav/SSB0354/SSB03540007.wav | AISHELL-3/train/wav/SSB0354/SSB03540008.wav | AISHELL-3/train/wav/SSB0354/SSB03540009.wav
chinese,SSB0354,3,chinese/SSB0354/chinese_SSB0354_03.wav,16000,10.0,AISHELL-3/train/wav/SSB0354/SSB03540010.wav | AISHELL-3/train/wav/SSB0354/SSB03540011.wav | AISHELL-3/train/wav/SSB0354/SSB03540012.wav
chinese,SSB0366,1,chinese/SSB0366/chinese_SSB0366_01.wav,16000,10.0,AISHELL-3/train/wav/SSB0366/SSB03660001.wav | AISHELL-3/train/wav/SSB0366/SSB03660002.wav | AISHELL-3/train/wav/SSB0366/SSB03660003.wav | AISHELL-3/train/wav/SSB0366/SSB03660004.wav | AISHELL-3/train/wav/SSB0366/SSB03660005.wav
chinese,SSB0366,2,chinese/SSB0366/chinese_SSB0366_02.wav,16000,10.0,AISHELL-3/train/wav/SSB0366/SSB03660006.wav | AISHELL-3/train/wav/SSB0366/SSB03660007.wav | AISHELL-3/train/wav/SSB0366/SSB03660008.wav | AISHELL-3/train/wav/SSB0366/SSB03660009.wav
chinese,SSB0366,3,chinese/SSB0366/chinese_SSB0366_03.wav,16000,10.0,AISHELL-3/train/wav/SSB0366/SSB03660010.wav | AISHELL-3/train/wav/SSB0366/SSB03660011.wav | AISHELL-3/train/wav/SSB0366/SSB03660012.wav | AISHELL-3/train/wav/SSB0366/SSB03660013.wav
